id,docid,type,eid,entity,prov,is_correct,category,expectation
82427,overlappingpdfs.132483.pdf.task,formation,ROCK_DOC_overlappingpdfs.132483.pdf.task_95_21_21,maevarano formation,"{95,21,21,Maevarano}",,1,1
12206,overlappingpdfs.1373.pdf.task,group,ROCK_DOC_overlappingpdfs.1373.pdf.task_41_59_59,dockum group,"{41,59,59,Dockum}",,1,0.996
68499,overlappingpdfs.132687.pdf.task,slate,ROCK_DOC_overlappingpdfs.132687.pdf.task_439_27_27,hunsriick slate,"{439,27,27,Hunsriick}",,1,0.996
178,overlappingpdfs.132547.pdf.task,member,ROCK_DOC_overlappingpdfs.132547.pdf.task_888_3_5,quarried limestone member,"{888,3,5,""Quarried Limestone Member""}",,1,1
88576,overlappingpdfs.138519.pdf.task,formation,ROCK_DOC_overlappingpdfs.138519.pdf.task_1542_46_47,box butte formation,"{1542,46,47,""Box Butte""}",,1,1
104274,overlappingpdfs.132812.pdf.task,formation,ROCK_DOC_overlappingpdfs.132812.pdf.task_84_5_5,clay formation,"{84,5,5,clay}",,1,1
138582,overlappingpdfs.131250.pdf.task,formation,ROCK_DOC_overlappingpdfs.131250.pdf.task_20_6_9,llandudno pier dolomite formation,"{20,6,9,""Llandudno Pier Dolomite Formation""}",,1,1
97729,overlappingpdfs.139215.pdf.task,beds,ROCK_DOC_overlappingpdfs.139215.pdf.task_57_5_7,sand coulee beds formation,"{57,5,7,""Sand Coulee beds""}",,1,0.996
134465,overlappingpdfs.133063.pdf.task,member,ROCK_DOC_overlappingpdfs.133063.pdf.task_311_4_5,grange hill member,"{311,4,5,""Grange Hill""}",,1,0.996
127591,overlappingpdfs.131885.pdf.task,shale,ROCK_DOC_overlappingpdfs.131885.pdf.task_127_25_25,black shale,"{127,25,25,black}",,1,0.996
62935,overlappingpdfs.138658.pdf.task,shale,ROCK_DOC_overlappingpdfs.138658.pdf.task_3229_4_5,wanakah shale,"{3229,4,5,""Wanakah Shale""}",,1,1
47996,overlappingpdfs.138707.pdf.task,member,ROCK_DOC_overlappingpdfs.138707.pdf.task_1961_67_67,twickenham member,"{1961,67,67,Twickenham}",,1,1
134546,overlappingpdfs.133063.pdf.task,member,ROCK_DOC_overlappingpdfs.133063.pdf.task_765_25_26,grange hill member,"{765,25,26,""Grange Hill""}",,1,1
129780,overlappingpdfs.132899.pdf.task,formation,ROCK_DOC_overlappingpdfs.132899.pdf.task_1455_20_21,emigrant formation,"{1455,20,21,""Emigrant Formation""}",,1,1
46504,overlappingpdfs.138707.pdf.task,formation,ROCK_DOC_overlappingpdfs.138707.pdf.task_186_27_27,day formation,"{186,27,27,Day}",,1,1
143431,overlappingpdfs.133311.pdf.task,group,ROCK_DOC_overlappingpdfs.133311.pdf.task_345_6_6,selong group,"{345,6,6,Selong}",,1,0.996
115281,overlappingpdfs.135782.pdf.task,limestone,ROCK_DOC_overlappingpdfs.135782.pdf.task_515_13_14,tamala limestone formation,"{515,13,14,""Tamala Limestone""}",,1,0.999
110606,overlappingpdfs.130286.pdf.task,member,ROCK_DOC_overlappingpdfs.130286.pdf.task_41_2_2,vaulx member,"{41,2,2,Vaulx}",,1,1
149501,overlappingpdfs.130524.pdf.task,group,ROCK_DOC_overlappingpdfs.130524.pdf.task_70_0_0,magdalena group,"{70,0,0,Magdalena}",,1,0.996
92878,overlappingpdfs.132463.pdf.task,group,ROCK_DOC_overlappingpdfs.132463.pdf.task_724_6_6,purbeck group,"{724,6,6,Purbeck}",,1,0.995
88799,overlappingpdfs.138519.pdf.task,formation,ROCK_DOC_overlappingpdfs.138519.pdf.task_1717_12_13,snake creek formation,"{1717,12,13,""Snake Creek""}",,1,1
52137,overlappingpdfs.132333.pdf.task,group,ROCK_DOC_overlappingpdfs.132333.pdf.task_690_0_0,martinez group,"{690,0,0,Martinez}",,1,0.996
92801,overlappingpdfs.133020.pdf.task,formation,ROCK_DOC_overlappingpdfs.133020.pdf.task_77_45_45,shazipo formation,"{77,45,45,Shazipo}",,1,1
146194,overlappingpdfs.138624.pdf.task,limestone,ROCK_DOC_overlappingpdfs.138624.pdf.task_4003_8_9,keokuk limestone formation,"{4003,8,9,""Keokuk Limestone""}",,1,0.996
126362,overlappingpdfs.130860.pdf.task,member,ROCK_DOC_overlappingpdfs.130860.pdf.task_500_20_21,cape burney member,"{500,20,21,""Cape Burney""}",,1,1
144338,overlappingpdfs.138624.pdf.task,formation,ROCK_DOC_overlappingpdfs.138624.pdf.task_130_22_22,limestone formation,"{130,22,22,Limestone}",,1,1
21937,overlappingpdfs.132529.pdf.task,formation,ROCK_DOC_overlappingpdfs.132529.pdf.task_67_1_2,buena vista formation,"{67,1,2,""Buena Vista""}",,1,1
141223,overlappingpdfs.133.pdf.task,formation,ROCK_DOC_overlappingpdfs.133.pdf.task_49_20_23,calcaires de caen formation,"{49,20,23,""Calcaires de Caen Formation""}",,1,0.996
100879,overlappingpdfs.132301.pdf.task,formation,ROCK_DOC_overlappingpdfs.132301.pdf.task_545_1_1,cacheuta formation,"{545,1,1,Cacheuta}",,1,0.996
75570,overlappingpdfs.133023.pdf.task,formation,ROCK_DOC_overlappingpdfs.133023.pdf.task_598_12_12,bahariya formation,"{598,12,12,Bahariya}",,1,0.996
103994,overlappingpdfs.133073.pdf.task,member,ROCK_DOC_overlappingpdfs.133073.pdf.task_1085_17_18,otar member,"{1085,17,18,""Otar Member""}",,1,0.996
20506,overlappingpdfs.139271.pdf.task,formation,ROCK_DOC_overlappingpdfs.139271.pdf.task_167_5_6,ulan gochu formation,"{167,5,6,""Ulan Gochu""}",,1,1
36266,overlappingpdfs.132180.pdf.task,member,ROCK_DOC_overlappingpdfs.132180.pdf.task_197_20_21,westgrove ironstone member,"{197,20,21,""Westgrove Ironstone""}",,1,1
57551,overlappingpdfs.135881.pdf.task,formation,ROCK_DOC_overlappingpdfs.135881.pdf.task_63_0_1,nachukui shungura formation,"{63,0,1,""Nachukui Shungura""}",,1,1
56266,overlappingpdfs.138644.pdf.task,group,ROCK_DOC_overlappingpdfs.138644.pdf.task_1471_26_26,genus group,"{1471,26,26,genus}",,1,0.998
105079,overlappingpdfs.131702.pdf.task,clay,ROCK_DOC_overlappingpdfs.131702.pdf.task_115_16_17,kalby clay,"{115,16,17,""Kalby Clay""}",,1,0.996
27450,overlappingpdfs.132196.pdf.task,formation,ROCK_DOC_overlappingpdfs.132196.pdf.task_39_10_12,la colonia formation,"{39,10,12,""La Colonia Formation""}",,1,0.995
143501,overlappingpdfs.1357.pdf.task,formation,ROCK_DOC_overlappingpdfs.1357.pdf.task_399_11_11,mazateron formation,"{399,11,11,Mazateron}",,1,0.996
9397,overlappingpdfs.130847.pdf.task,shale,ROCK_DOC_overlappingpdfs.130847.pdf.task_19_16_17,wanakah shale,"{19,16,17,""Wanakah Shale""}",,1,0.996
49786,overlappingpdfs.132759.pdf.task,member,ROCK_DOC_overlappingpdfs.132759.pdf.task_107_24_25,south piney member,"{107,24,25,""South Piney""}",,1,1
118912,overlappingpdfs.132380.pdf.task,formation,ROCK_DOC_overlappingpdfs.132380.pdf.task_476_23_25,virgin hills formation,"{476,23,25,""Virgin Hills Formation""}",,1,1
23562,overlappingpdfs.136172.pdf.task,limestone,ROCK_DOC_overlappingpdfs.136172.pdf.task_134_1_3,great orme limestone formation,"{134,1,3,""Great Orme Limestone""}",,1,0.996
73168,overlappingpdfs.135067.pdf.task,formation,ROCK_DOC_overlappingpdfs.135067.pdf.task_4_11_12,castle hayne formation,"{4,11,12,""Castle Hayne""}",,1,0.996
69087,overlappingpdfs.138083.pdf.task,sandstone,ROCK_DOC_overlappingpdfs.138083.pdf.task_28_27_28,pondaung sandstone,"{28,27,28,""Pondaung Sandstone""}",,1,1
49421,overlappingpdfs.1376.pdf.task,formation,ROCK_DOC_overlappingpdfs.1376.pdf.task_574_18_20,bajo barreal formation,"{574,18,20,""Bajo Barreal Formation""}",,1,1
95150,overlappingpdfs.138519.pdf.task,sand,ROCK_DOC_overlappingpdfs.138519.pdf.task_1563_43_43,west sand,"{1563,43,43,west}",,1,0.996
27549,overlappingpdfs.133300.pdf.task,member,ROCK_DOC_overlappingpdfs.133300.pdf.task_348_17_17,zhygden member,"{348,17,17,Zhygden}",,1,0.996
152902,overlappingpdfs.132458.pdf.task,formation,ROCK_DOC_overlappingpdfs.132458.pdf.task_40_27_28,wessex formation,"{40,27,28,""Wessex Formation""}",,1,1
17180,overlappingpdfs.138449.pdf.task,formation,ROCK_DOC_overlappingpdfs.138449.pdf.task_3553_23_23,lance formation,"{3553,23,23,Lance}",,1,0.996
101977,overlappingpdfs.132301.pdf.task,supergroup,ROCK_DOC_overlappingpdfs.132301.pdf.task_45_13_13,karoo supergroup,"{45,13,13,Karoo}",,1,0.996
32842,overlappingpdfs.132987.pdf.task,group,ROCK_DOC_overlappingpdfs.132987.pdf.task_198_8_8,hedstroemia group,"{198,8,8,Hedstroemia}",,1,0.996
126150,overlappingpdfs.131841.pdf.task,formation,ROCK_DOC_overlappingpdfs.131841.pdf.task_51_10_12,day point formation,"{51,10,12,""Day Point Formation""}",,1,1
123080,overlappingpdfs.135858.pdf.task,shale,ROCK_DOC_overlappingpdfs.135858.pdf.task_34_13_13,inca shale,"{34,13,13,Inca}",,1,0.999
22104,overlappingpdfs.138318.pdf.task,formation,ROCK_DOC_overlappingpdfs.138318.pdf.task_319_12_13,bone spring formation,"{319,12,13,""Bone Spring""}",,1,1
137824,overlappingpdfs.130959.pdf.task,group,ROCK_DOC_overlappingpdfs.130959.pdf.task_4_15_15,turkana group,"{4,15,15,Turkana}",,1,0.996
107585,overlappingpdfs.133053.pdf.task,formation,ROCK_DOC_overlappingpdfs.133053.pdf.task_524_2_3,fermeuse formation,"{524,2,3,""Fermeuse Formation""}",,1,0.996
78788,overlappingpdfs.135100.pdf.task,formation,ROCK_DOC_overlappingpdfs.135100.pdf.task_313_18_20,vaca muerta formation,"{313,18,20,""Vaca Muerta Formation""}",,1,1
110269,overlappingpdfs.133113.pdf.task,formation,ROCK_DOC_overlappingpdfs.133113.pdf.task_610_13_14,crato formation,"{610,13,14,""Crato Formation""}",,1,0.996
86626,overlappingpdfs.138393.pdf.task,formation,ROCK_DOC_overlappingpdfs.138393.pdf.task_234_1_1,kayenta formation,"{234,1,1,Kayenta}",,1,0.997
130888,overlappingpdfs.132873.pdf.task,clay,ROCK_DOC_overlappingpdfs.132873.pdf.task_2510_3_3,oxford clay,"{2510,3,3,Oxford}",,1,1
27356,overlappingpdfs.138709.pdf.task,formation,ROCK_DOC_overlappingpdfs.138709.pdf.task_316_7_8,hedi formation,"{316,7,8,""Hedi Formation""}",,1,0.999
120492,overlappingpdfs.131915.pdf.task,shale,ROCK_DOC_overlappingpdfs.131915.pdf.task_114_8_9,waldron shale,"{114,8,9,""Waldron Shale""}",,1,1
52550,overlappingpdfs.133316.pdf.task,member,ROCK_DOC_overlappingpdfs.133316.pdf.task_568_9_9,bulla member,"{568,9,9,Bulla}",,1,0.998
134124,overlappingpdfs.132899.pdf.task,formation,ROCK_DOC_overlappingpdfs.132899.pdf.task_337_14_14,emigrant formation,"{337,14,14,Emigrant}",,1,0.996
40493,overlappingpdfs.132925.pdf.task,formation,ROCK_DOC_overlappingpdfs.132925.pdf.task_956_16_17,marjanovka formation,"{956,16,17,""Marjanovka Formation""}",,1,0.995
96453,overlappingpdfs.138519.pdf.task,formation,ROCK_DOC_overlappingpdfs.138519.pdf.task_3216_48_49,sheep creek formation,"{3216,48,49,""Sheep Creek""}",,1,1
151472,overlappingpdfs.132512.pdf.task,formation,ROCK_DOC_overlappingpdfs.132512.pdf.task_406_2_3,agoudim marls formation,"{406,2,3,""Agoudim Marls""}",,1,1
117746,overlappingpdfs.132317.pdf.task,member,ROCK_DOC_overlappingpdfs.132317.pdf.task_1051_3_7,phytosaur from the sonsela member,"{1051,3,7,""PHYTOSAUR FROM THE SONSELA MEMBER""}",,1,1
139245,overlappingpdfs.131250.pdf.task,limestone,ROCK_DOC_overlappingpdfs.131250.pdf.task_134_1_3,great orme limestone formation,"{134,1,3,""Great Orme Limestone""}",,1,0.996
21698,overlappingpdfs.132363.pdf.task,member,ROCK_DOC_overlappingpdfs.132363.pdf.task_119_10_10,zhongyicun member,"{119,10,10,Zhongyicun}",,1,1
140785,overlappingpdfs.132256.pdf.task,formation,ROCK_DOC_overlappingpdfs.132256.pdf.task_540_5_5,gowers formation,"{540,5,5,Gowers}",,1,1
117343,overlappingpdfs.132435.pdf.task,formation,ROCK_DOC_overlappingpdfs.132435.pdf.task_1025_7_7,guanling formation,"{1025,7,7,Guanling}",,1,1
95004,overlappingpdfs.138519.pdf.task,formation,ROCK_DOC_overlappingpdfs.138519.pdf.task_1384_19_20,snake creek formation,"{1384,19,20,""Snake Creek""}",,1,1
60364,overlappingpdfs.132216.pdf.task,formation,ROCK_DOC_overlappingpdfs.132216.pdf.task_853_14_14,yixian formation,"{853,14,14,Yixian}",,1,0.999
43683,overlappingpdfs.138707.pdf.task,formation,ROCK_DOC_overlappingpdfs.138707.pdf.task_2041_4_5,john day formation,"{2041,4,5,""JOHN DAY""}",,1,1
60578,overlappingpdfs.132348.pdf.task,group,ROCK_DOC_overlappingpdfs.132348.pdf.task_1982_1_1,research group,"{1982,1,1,Research}",,1,1
151766,overlappingpdfs.132928.pdf.task,formation,ROCK_DOC_overlappingpdfs.132928.pdf.task_21_26_27,stornoway formation,"{21,26,27,""Stornoway Formation""}",,1,0.996
61438,overlappingpdfs.138755.pdf.task,formation,ROCK_DOC_overlappingpdfs.138755.pdf.task_182_18_18,tinton formation,"{182,18,18,Tinton}",,1,1
105099,overlappingpdfs.132574.pdf.task,limestone,ROCK_DOC_overlappingpdfs.132574.pdf.task_315_0_2,blucks pool limestone formation,"{315,0,2,""Blucks Pool Limestone""}",,1,1
127863,overlappingpdfs.131841.pdf.task,formation,ROCK_DOC_overlappingpdfs.131841.pdf.task_388_14_15,day point formation,"{388,14,15,""Day Point""}",,1,0.996
55651,overlappingpdfs.138622.pdf.task,formation,ROCK_DOC_overlappingpdfs.138622.pdf.task_4484_5_6,john day formation,"{4484,5,6,""John Day""}",,1,0.997
147654,overlappingpdfs.138453.pdf.task,formation,ROCK_DOC_overlappingpdfs.138453.pdf.task_2493_0_0,skaneateles formation,"{2493,0,0,Skaneateles}",,1,1
65433,overlappingpdfs.136514.pdf.task,formation,ROCK_DOC_overlappingpdfs.136514.pdf.task_56_0_1,djadokhta formation,"{56,0,1,""Djadokhta Formation""}",,1,1
114777,overlappingpdfs.1372.pdf.task,shale,ROCK_DOC_overlappingpdfs.1372.pdf.task_859_10_10,pierre shale,"{859,10,10,Pierre}",,1,1
23802,overlappingpdfs.138465.pdf.task,formation,ROCK_DOC_overlappingpdfs.138465.pdf.task_2783_0_1,kaibab formation,"{2783,0,1,""Kaibab Formation""}",,1,0.992
23651,overlappingpdfs.136806.pdf.task,shale,ROCK_DOC_overlappingpdfs.136806.pdf.task_527_15_15,black shale,"{527,15,15,black}",,1,0.996
75594,overlappingpdfs.137113.pdf.task,beds,ROCK_DOC_overlappingpdfs.137113.pdf.task_545_32_33,oreodon beds formation,"{545,32,33,""Oreodon beds""}",,1,0.996
90020,overlappingpdfs.138519.pdf.task,sand,ROCK_DOC_overlappingpdfs.138519.pdf.task_3508_15_15,east sand,"{3508,15,15,east}",,1,1
4052,overlappingpdfs.132547.pdf.task,mudstone,ROCK_DOC_overlappingpdfs.132547.pdf.task_729_39_39,silty mudstone,"{729,39,39,silty}",,1,0.995
113901,overlappingpdfs.13100.pdf.task,shales,ROCK_DOC_overlappingpdfs.13100.pdf.task_26_27_27,moffat shales,"{26,27,27,Moffat}",,1,0.996
56475,overlappingpdfs.138622.pdf.task,formation,ROCK_DOC_overlappingpdfs.138622.pdf.task_1753_11_12,brule formation,"{1753,11,12,""Brule Formation""}",,1,1
23327,overlappingpdfs.133092.pdf.task,shale,ROCK_DOC_overlappingpdfs.133092.pdf.task_516_8_8,burgess shale,"{516,8,8,Burgess}",,1,0.996
113998,overlappingpdfs.132517.pdf.task,group,ROCK_DOC_overlappingpdfs.132517.pdf.task_120_13_13,barr group,"{120,13,13,Barr}",,1,1
36129,overlappingpdfs.132913.pdf.task,formation,ROCK_DOC_overlappingpdfs.132913.pdf.task_86_31_32,eminance formation,"{86,31,32,""Eminance Formation""}",,1,0.993
23356,overlappingpdfs.133500.pdf.task,clay,ROCK_DOC_overlappingpdfs.133500.pdf.task_205_17_17,speeton clay,"{205,17,17,Speeton}",,1,0.996
34425,overlappingpdfs.138026.pdf.task,formation,ROCK_DOC_overlappingpdfs.138026.pdf.task_998_20_20,valley formation,"{998,20,20,Valley}",,1,0.996
123074,overlappingpdfs.135858.pdf.task,formation,ROCK_DOC_overlappingpdfs.135858.pdf.task_22_5_7,monastery creek phosphorite formation,"{22,5,7,""Monastery Creek Phosphorite""}",,1,1
32841,overlappingpdfs.132987.pdf.task,group,ROCK_DOC_overlappingpdfs.132987.pdf.task_190_31_31,hedstroemia group,"{190,31,31,Hedstroemia}",,1,0.996
125099,overlappingpdfs.131439.pdf.task,member,ROCK_DOC_overlappingpdfs.131439.pdf.task_97_10_11,gleesons limestone member,"{97,10,11,""Gleesons Limestone""}",,1,1
41802,overlappingpdfs.132572.pdf.task,formation,ROCK_DOC_overlappingpdfs.132572.pdf.task_23_3_3,yixian formation,"{23,3,3,Yixian}",,1,0.995
124997,overlappingpdfs.131439.pdf.task,member,ROCK_DOC_overlappingpdfs.131439.pdf.task_97_10_12,gleesons limestone member,"{97,10,12,""Gleesons Limestone Member""}",,1,0.999
56580,overlappingpdfs.132093.pdf.task,formation,ROCK_DOC_overlappingpdfs.132093.pdf.task_1329_13_15,virgin hills formation,"{1329,13,15,""Virgin Hills Formation""}",,1,0.998
148948,overlappingpdfs.131277.pdf.task,formation,ROCK_DOC_overlappingpdfs.131277.pdf.task_82_1_1,solvik formation,"{82,1,1,Solvik}",,1,0.996
104702,overlappingpdfs.135620.pdf.task,shale,ROCK_DOC_overlappingpdfs.135620.pdf.task_13_26_26,burgess shale,"{13,26,26,Burgess}",,1,1
127659,overlappingpdfs.132185.pdf.task,formation,ROCK_DOC_overlappingpdfs.132185.pdf.task_31_40_40,morrison formation,"{31,40,40,Morrison}",,1,1
132924,overlappingpdfs.132899.pdf.task,formation,ROCK_DOC_overlappingpdfs.132899.pdf.task_952_16_17,monola formation,"{952,16,17,""Monola Formation""}",,1,1
141099,overlappingpdfs.132652.pdf.task,shale,ROCK_DOC_overlappingpdfs.132652.pdf.task_87_19_20,bulldog shale,"{87,19,20,""Bulldog Shale""}",,1,1
45260,overlappingpdfs.132925.pdf.task,formation,ROCK_DOC_overlappingpdfs.132925.pdf.task_771_53_54,geluva formation,"{771,53,54,""Geluva Formation""}",,1,1
78920,overlappingpdfs.138385.pdf.task,formations,ROCK_DOC_overlappingpdfs.138385.pdf.task_3084_2_4,deep river formations,"{3084,2,4,""Deep River Formations""}",,1,0.996
34179,overlappingpdfs.132965.pdf.task,group,ROCK_DOC_overlappingpdfs.132965.pdf.task_823_1_2,dinosaur research group,"{823,1,2,""DINOSAUR RESEARCH""}",,1,1
8663,overlappingpdfs.138450.pdf.task,formation,ROCK_DOC_overlappingpdfs.138450.pdf.task_2142_0_0,kirtland formation,"{2142,0,0,Kirtland}",,1,1
48375,overlappingpdfs.138707.pdf.task,member,ROCK_DOC_overlappingpdfs.138707.pdf.task_2202_21_22,johnson canyon member,"{2202,21,22,""Johnson Canyon""}",,1,1
28844,overlappingpdfs.132725.pdf.task,member,ROCK_DOC_overlappingpdfs.132725.pdf.task_56_13_16,smoky hill chalk member,"{56,13,16,""Smoky Hill Chalk Member""}",,1,0.996
66232,overlappingpdfs.132666.pdf.task,group,ROCK_DOC_overlappingpdfs.132666.pdf.task_665_20_20,chinle group,"{665,20,20,Chinle}",,1,0.996
63416,overlappingpdfs.130805.pdf.task,formation,ROCK_DOC_overlappingpdfs.130805.pdf.task_660_16_16,salem formation,"{660,16,16,Salem}",,1,1
143207,overlappingpdfs.132684.pdf.task,formation,ROCK_DOC_overlappingpdfs.132684.pdf.task_25_6_6,qingyan formation,"{25,6,6,Qingyan}",,1,1
62468,overlappingpdfs.138658.pdf.task,member,ROCK_DOC_overlappingpdfs.138658.pdf.task_2925_13_14,frame member,"{2925,13,14,""Frame Member""}",,1,0.998
7944,overlappingpdfs.138375.pdf.task,formation,ROCK_DOC_overlappingpdfs.138375.pdf.task_334_28_28,thaynes formation,"{334,28,28,Thaynes}",,1,0.996
136624,overlappingpdfs.131246.pdf.task,formation,ROCK_DOC_overlappingpdfs.131246.pdf.task_117_13_13,kinzers formation,"{117,13,13,Kinzers}",,1,0.996
19444,overlappingpdfs.138449.pdf.task,group,ROCK_DOC_overlappingpdfs.138449.pdf.task_581_7_7,montana group,"{581,7,7,Montana}",,1,0.996
86052,overlappingpdfs.138519.pdf.task,ash,ROCK_DOC_overlappingpdfs.138519.pdf.task_2129_1_2,creek ash,"{2129,1,2,""Creek Ash""}",,1,0.999
67977,overlappingpdfs.132687.pdf.task,slate,ROCK_DOC_overlappingpdfs.132687.pdf.task_14_1_2,hunsriick slate,"{14,1,2,""Hunsriick Slate""}",,1,1
48526,overlappingpdfs.138707.pdf.task,formation,ROCK_DOC_overlappingpdfs.138707.pdf.task_2287_16_16,day formation,"{2287,16,16,Day}",,1,1
139233,overlappingpdfs.132202.pdf.task,formation,ROCK_DOC_overlappingpdfs.132202.pdf.task_109_0_1,daohugou formation,"{109,0,1,""Daohugou Formation""}",,1,0.996
142859,overlappingpdfs.138624.pdf.task,limestone,ROCK_DOC_overlappingpdfs.138624.pdf.task_3292_14_16,cherry valley limestone formation,"{3292,14,16,""Cherry Valley Limestone""}",,1,0.996
124734,overlappingpdfs.132386.pdf.task,formation,ROCK_DOC_overlappingpdfs.132386.pdf.task_173_24_24,bermont formation,"{173,24,24,Bermont}",,1,0.996
129097,overlappingpdfs.130629.pdf.task,sandstone,ROCK_DOC_overlappingpdfs.130629.pdf.task_139_33_35,neuberger kieseweiss sandstone,"{139,33,35,""Neuberger Kieseweiss Sandstone""}",,1,1
104555,overlappingpdfs.133073.pdf.task,limestone,ROCK_DOC_overlappingpdfs.133073.pdf.task_315_8_9,quondong limestone formation,"{315,8,9,""Quondong Limestone""}",,1,0.996
118809,overlappingpdfs.132317.pdf.task,formation,ROCK_DOC_overlappingpdfs.132317.pdf.task_84_3_3,chinle formation,"{84,3,3,Chinle}",,1,0.996
91960,overlappingpdfs.138407.pdf.task,formation,ROCK_DOC_overlappingpdfs.138407.pdf.task_3953_5_6,huerfano formation,"{3953,5,6,""Huerfano Formation""}",,1,0.996
36219,overlappingpdfs.131000.pdf.task,shale,ROCK_DOC_overlappingpdfs.131000.pdf.task_285_10_11,kanosh shale,"{285,10,11,""Kanosh Shale""}",,1,1
136533,overlappingpdfs.130959.pdf.task,group,ROCK_DOC_overlappingpdfs.130959.pdf.task_28_40_40,omo group,"{28,40,40,Omo}",,1,1
125148,overlappingpdfs.131439.pdf.task,limestone,ROCK_DOC_overlappingpdfs.131439.pdf.task_470_43_45,fossil hill limestone formation,"{470,43,45,""Fossil Hill Limestone""}",,1,1
6776,overlappingpdfs.131549.pdf.task,group,ROCK_DOC_overlappingpdfs.131549.pdf.task_864_13_14,river group,"{864,13,14,""River Group""}",,1,0.996
25074,overlappingpdfs.138465.pdf.task,formation,ROCK_DOC_overlappingpdfs.138465.pdf.task_737_6_7,park city formation,"{737,6,7,""Park City""}",,1,0.996
135213,overlappingpdfs.135414.pdf.task,formation,ROCK_DOC_overlappingpdfs.135414.pdf.task_80_0_1,horseshoe canyon formation,"{80,0,1,""Horseshoe Canyon""}",,1,0.999
68226,overlappingpdfs.132764.pdf.task,formation,ROCK_DOC_overlappingpdfs.132764.pdf.task_1066_10_10,shishu formation,"{1066,10,10,Shishu}",,1,0.996
3713,overlappingpdfs.138578.pdf.task,sandstone,ROCK_DOC_overlappingpdfs.138578.pdf.task_4656_21_23,moose river sandstone,"{4656,21,23,""Moose River Sandstone""}",,1,0.996
18731,overlappingpdfs.132551.pdf.task,formation,ROCK_DOC_overlappingpdfs.132551.pdf.task_180_8_8,honda formation,"{180,8,8,Honda}",,1,1
104131,overlappingpdfs.130410.pdf.task,group,ROCK_DOC_overlappingpdfs.130410.pdf.task_407_4_4,shaiwa group,"{407,4,4,Shaiwa}",,1,1
45062,overlappingpdfs.130556.pdf.task,formation,ROCK_DOC_overlappingpdfs.130556.pdf.task_325_3_6,north american moenkopi formation,"{325,3,6,""North American Moenkopi Formation""}",,1,0.996
1576,overlappingpdfs.138365.pdf.task,formation,ROCK_DOC_overlappingpdfs.138365.pdf.task_290_25_25,formation formation,"{290,25,25,formation}",,1,1
106583,overlappingpdfs.132453.pdf.task,formation,ROCK_DOC_overlappingpdfs.132453.pdf.task_209_11_11,iiufotang formation,"{209,11,11,Iiufotang}",,1,0.995
8293,overlappingpdfs.138375.pdf.task,coal,ROCK_DOC_overlappingpdfs.138375.pdf.task_4070_10_11,fremont county coal,"{4070,10,11,""Fremont County""}",,1,1
50386,overlappingpdfs.132333.pdf.task,limestone,ROCK_DOC_overlappingpdfs.132333.pdf.task_120_20_21,vajont limestone formation,"{120,20,21,""Vajont Limestone""}",,1,1
51862,overlappingpdfs.138573.pdf.task,formation,ROCK_DOC_overlappingpdfs.138573.pdf.task_3534_13_14,alachua formation,"{3534,13,14,""Alachua Formation""}",,1,0.996
18503,overlappingpdfs.132146.pdf.task,group,ROCK_DOC_overlappingpdfs.132146.pdf.task_27_20_21,celsius bjerg group,"{27,20,21,""Celsius Bjerg""}",,1,1
3774,overlappingpdfs.132547.pdf.task,formation,ROCK_DOC_overlappingpdfs.132547.pdf.task_27_13_13,limestone formation,"{27,13,13,limestone}",,1,1
143759,overlappingpdfs.132455.pdf.task,clay,ROCK_DOC_overlappingpdfs.132455.pdf.task_8_28_28,kimmeridge clay,"{8,28,28,Kimmeridge}",,1,0.996
105968,overlappingpdfs.132527.pdf.task,member,ROCK_DOC_overlappingpdfs.132527.pdf.task_348_6_6,harrismith member,"{348,6,6,Harrismith}",,1,0.996
60203,overlappingpdfs.138755.pdf.task,formation,ROCK_DOC_overlappingpdfs.138755.pdf.task_2038_11_12,tinton formation,"{2038,11,12,""Tinton Formation""}",,1,0.996
38416,overlappingpdfs.132919.pdf.task,sandstone,ROCK_DOC_overlappingpdfs.132919.pdf.task_2_3_3,otter sandstone,"{2,3,3,OTTER}",,1,0.996
82079,overlappingpdfs.136380.pdf.task,formation,ROCK_DOC_overlappingpdfs.136380.pdf.task_88_5_7,snowy range formation,"{88,5,7,""Snowy Range Formation""}",,1,1
6547,overlappingpdfs.138450.pdf.task,formation,ROCK_DOC_overlappingpdfs.138450.pdf.task_830_2_4,hell creek formation,"{830,2,4,""Hell Creek Formation""}",,1,1
23386,overlappingpdfs.135551.pdf.task,formation,ROCK_DOC_overlappingpdfs.135551.pdf.task_52_6_7,bone springs formation,"{52,6,7,""Bone Springs""}",,1,0.996
49052,overlappingpdfs.132759.pdf.task,formation,ROCK_DOC_overlappingpdfs.132759.pdf.task_1050_3_4,harding formation,"{1050,3,4,""Harding Formation""}",,1,0.996
112151,overlappingpdfs.1372.pdf.task,formation,ROCK_DOC_overlappingpdfs.1372.pdf.task_50_15_16,bearpaw formation,"{50,15,16,""Bearpaw Formation""}",,1,0.996
57253,overlappingpdfs.1395.pdf.task,group,ROCK_DOC_overlappingpdfs.1395.pdf.task_108_8_10,white river group,"{108,8,10,""White River Group""}",,1,0.996
121549,overlappingpdfs.138462.pdf.task,formation,ROCK_DOC_overlappingpdfs.138462.pdf.task_613_8_9,kern river formation,"{613,8,9,""Kern River""}",,1,1
